ticket_id,ticket_code,customer_id,serial_no,product_id,center_id,issue_desc,category_id,priority,status,technician_id,received_at,due_date,closed_at,is_warranty
7233,BH-007233/2026,47773,SN596987608984,245,5,may khong giu duoc pin qua dem,2,TRUNG_BINH,DA_DONG,17,2026-01-20 08:45,2026-01-23 08:45,2026-01-22 14:19,true
7234,BH-007234/2026,52809,SN996755707123,178,6,tình trạng: màn hình đen không lên mới bị 2 ngày nay,1,CAO,DA_DONG,10,2026-04-27 13:15,2026-04-28 13:15,2026-04-27 22:23,true
7235,BH-007235/2026,2174,SN868592039858,53,4,KHÁCH HÀNG PHẢN ÁNH ĐIỂM CHẾT TRÊN MÀN HÌNH BỊ TỪ TUẦN TRƯỚC,1,CAO,HOAN_TAT,34,2026-02-24 09:00,2026-02-25 09:00,,true
7236,BH-007236/2025,30793,SN889561514592,128,4,tình trạng: không nhận sim,6,THAP,DA_DONG,2,2025-04-09 10:15,2025-04-14 10:15,2025-04-13 08:45,false
7237,BH-007237/2026,51729,SN681644115355,142,4,sạc đầy nhưng dùng 30 phút là sập nguồn,2,TRUNG_BINH,DA_DONG,14,2026-01-02 13:00,2026-01-05 13:00,2026-01-03 09:19,true
7238,BH-007238/2025,4398,SN461008378513,254,2,màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,1,CAO,DA_DONG,25,2025-04-19 15:30,2025-04-20 15:30,2025-04-20 09:28,true
7239,BH-007239/2024,22377,SN309411853633,70,5,khách báo chân sạc lỏng phải giữ mới sạc được mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,35,2024-10-11 10:00,2024-10-14 10:00,2024-10-13 15:04,false
7240,BH-007240/2025,2269,SN211542043011,229,5,tình trạng: màn hình chớp tắt liên tục,1,CAO,DA_DONG,26,2025-11-10 17:15,2025-11-11 17:15,2025-11-11 10:05,true
7241,BH-007241/2025,13119,SN926495333514,98,3,may bi màn hình đen không lên khách chưa từng sửa ở đâu,1,CAO,CHO_LINH_KIEN,32,2025-09-12 16:00,2025-09-13 16:00,,true
7242,BH-007242/2024,43842,SN374971980547,190,3,man hinh bi am vang mot goc moi bi 2 ngay nay,1,CAO,DA_DONG,38,2024-08-30 09:00,2024-08-31 09:00,2024-08-30 16:30,false
7243,BH-007243/2026,49265,SN594528217261,247,6,khách báo điện thoại dính nước mưa loa bị rè,5,THAP,DA_DONG,28,2026-06-19 14:00,2026-06-24 14:00,2026-06-21 19:42,true
7244,BH-007244/2025,38804,SN976898430002,136,5,may bi may roi vao nuoc khong len nguon moi bi 2 ngay nay,5,CAO,DA_DONG,24,2025-12-05 08:45,2025-12-06 08:45,2025-12-05 19:00,true
7245,BH-007245/2026,21888,SN468786918343,113,3,khách báo cổng sạc bị gãy chân mới bị 2 ngày nay,3,TRUNG_BINH,CHO_LINH_KIEN,36,2026-03-12 11:30,2026-03-15 11:30,,true
7246,BH-007246/2025,1244,SN879802444054,199,1,khách hàng phản ánh không cài được ứng dụng báo lỗi,4,THAP,DA_DONG,20,2025-02-01 09:30,2025-02-06 09:30,2025-02-03 10:01,true
7247,BH-007247/2025,1359,SN259087602722,151,2,khach bao nut nguon bi ket may con bao hanh,6,TRUNG_BINH,DA_DONG,30,2025-04-22 08:45,2025-04-25 08:45,2025-04-24 08:06,true
7248,BH-007248/2025,50068,SN566041325934,49,6,màn hình bị sọc dọc khách chưa từng sửa ở đâu,1,CAO,DA_DONG,10,2025-07-17 11:30,2025-07-18 11:30,2025-07-17 21:31,true
7249,BH-007249/2025,28097,SN298142946846,262,2,khách hàng phản ánh màn hình xuất hiện vệt mực loang bị từ tuần trước,1,CAO,DA_DONG,12,2025-04-09 11:30,2025-04-10 11:30,2025-04-10 03:45,true
7250,BH-007250/2025,3999,SN232646407236,271,5,kh nói máy treo logo không vào được hệ điều hành máy còn bảo hành,4,THAP,DA_DONG,9,2025-09-29 16:15,2025-10-04 16:15,2025-10-04 00:00,true
7251,BH-007251/2025,29629,SN289507188608,127,6,khach bao man hinh bi ho sang vien duoi khach chua tung sua o dau,1,CAO,DA_DONG,11,2025-04-24 08:15,2025-04-25 08:15,2025-04-24 18:18,true
7252,BH-007252/2024,34888,SN113413863934,251,3,tình trạng: máy tự tắt khi còn 30% pin máy còn bảo hành,2,TRUNG_BINH,DA_PHAN_CONG,37,2024-11-30 11:00,2024-12-03 11:00,,true
7253,BH-007253/2024,20089,SN846785990629,39,1,kh nói pin sụt 20% chỉ sau vài phút mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,1,2024-09-01 17:00,2024-09-04 17:00,2024-09-04 05:45,true
7254,BH-007254/2025,17066,SN321821701901,300,3,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,38,2025-12-04 09:00,2025-12-07 09:00,2025-12-05 22:44,true
7255,BH-007255/2024,10026,SN774598249097,303,6,kh nói báo pin sai phần trăm nhảy loạn,2,TRUNG_BINH,DA_DONG,23,2024-11-04 10:15,2024-11-07 10:15,2024-11-09 17:45,true
7256,BH-007256/2024,133,SN773697098918,231,6,khách báo màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,CAO,DA_DONG,11,2024-12-21 17:30,2024-12-22 17:30,2024-12-22 07:14,true
7257,BH-007257/2025,37497,SN284299052873,24,3,kh nói cắm sạc máy nóng bất thường bị từ tuần trước,3,TRUNG_BINH,DA_DONG,36,2025-08-20 14:45,2025-08-23 14:45,2025-08-22 18:53,true
7258,BH-007258/2026,1548,SN901096117697,71,4,rơi bồn rửa máy chập chờn,5,CAO,DA_DONG,21,2026-01-21 08:00,2026-01-22 08:00,2026-01-22 04:13,true
7259,BH-007259/2024,23267,SN516725465102,108,5,kh nói pin sụt 20% chỉ sau vài phút khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,35,2024-12-14 17:15,2024-12-17 17:15,2024-12-15 20:30,true
7260,BH-007260/2024,20794,SN745347789316,68,1,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được xảy ra sau khi rơi,5,THAP,DA_DONG,20,2024-09-19 16:15,2024-09-24 16:15,2024-09-26 22:29,true
7261,BH-007261/2025,24614,SN589307043563,177,2,kh nói màn hình nứt sau khi rơi bị từ tuần trước,1,CAO,DA_DONG,25,2025-06-15 15:00,2025-06-16 15:00,2025-06-16 07:22,true
7262,BH-007262/2026,45186,SN966885959458,274,6,tình trạng: cắm sạc máy nóng bất thường xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,13,2026-06-03 09:00,2026-06-06 09:00,2026-06-07 09:32,true
7263,BH-007263/2025,18812,SN210065879309,316,2,khách hàng phản ánh cảm ứng loạn không bấm được bị từ tuần trước,1,CAO,DA_PHAN_CONG,5,2025-04-03 13:15,2025-04-04 13:15,,true
7264,BH-007264/2026,48236,SN963608770703,261,4,kh nói wifi không kết nối được sau cập nhật máy còn bảo hành,4,CAO,CHO_LINH_KIEN,34,2026-04-25 13:45,2026-04-26 13:45,,true
7265,BH-007265/2025,22781,SN202584591855,153,5,may bi dính nước biển máy nóng và tắt đã thử khởi động lại không được,5,CAO,DA_DONG,9,2025-10-05 16:30,2025-10-06 16:30,2025-10-06 05:02,true
7266,BH-007266/2026,8440,SN629780310919,126,5,tinh trang: may khong giu duoc pin qua dem xay ra sau khi roi,2,TRUNG_BINH,DA_DONG,7,2026-06-04 15:00,2026-06-07 15:00,2026-06-07 01:33,false
7267,BH-007267/2026,37308,SN391795729109,171,4,TINH TRANG: BAO PIN SAI PHAN TRAM NHAY LOAN,2,TRUNG_BINH,CHO_LINH_KIEN,15,2026-07-03 14:00,2026-07-06 14:00,,true
7268,BH-007268/2026,8290,SN982264616189,50,4,kh noi cam ung cho duoc cho khong may con bao hanh,1,CAO,DA_DONG,15,2026-06-19 14:15,2026-06-20 14:15,2026-06-20 06:55,true
7269,BH-007269/2025,47606,SN457334021871,156,2,không nhận sim bị từ tuần trước,6,CAO,DA_PHAN_CONG,8,2025-12-12 15:45,2025-12-13 15:45,,true
7270,BH-007270/2025,49974,SN623158849559,14,6,KHÁCH BÁO SẠC RẤT CHẬM MẤT CẢ ĐÊM KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,3,TRUNG_BINH,DA_DONG,11,2025-10-24 17:00,2025-10-27 17:00,2025-10-31 23:17,true
7271,BH-007271/2025,3839,SN729934902733,231,6,TÌNH TRẠNG: LOA NGOÀI RÈ KHÔNG NGHE RÕ MÁY CÒN BẢO HÀNH,6,TRUNG_BINH,DA_DONG,13,2025-07-17 16:30,2025-07-20 16:30,2025-07-19 17:43,false
7272,BH-007272/2024,30571,SN373501186860,29,3,may bi chân sạc lỏng phải giữ mới sạc được,3,TRUNG_BINH,DA_DONG,32,2024-11-19 11:00,2024-11-22 11:00,2024-11-21 02:54,true
7273,BH-007273/2025,26394,SN140076167546,11,6,tình trạng: pin sụt 20% chỉ sau vài phút bị từ tuần trước,2,TRUNG_BINH,DA_DONG,18,2025-01-26 08:15,2025-01-29 08:15,2025-01-27 09:09,true
7274,BH-007274/2026,15013,SN460431495842,146,4,kh nói sạc rất chậm mất cả đêm khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,16,2026-03-20 08:00,2026-03-23 08:00,2026-03-25 15:24,true
7275,BH-007275/2026,42295,SN760998310079,89,4,khách hàng phản ánh camera sau bị mờ như có sương bị từ tuần trước,6,TRUNG_BINH,DA_DONG,34,2026-08-08 09:15,2026-08-11 09:15,2026-08-10 22:21,true
7276,BH-007276/2026,27299,SN523337346365,226,2,khách báo màn hình đen không lên đã thử khởi động lại không được,1,CAO,DANG_XU_LY,25,2026-04-03 13:30,2026-04-04 13:30,,true
7277,BH-007277/2026,18797,SN716852714828,273,3,may bi máy vào nước màn hình loang ố mới bị 2 ngày nay,5,CAO,DA_DONG,37,2026-03-08 09:30,2026-03-09 09:30,2026-03-08 15:47,false
7278,BH-007278/2025,11883,SN221060163863,228,5,khách hàng phản ánh ứng dụng tự thoát liên tục đã thử khởi động lại không được,4,THAP,CHO_LINH_KIEN,26,2025-09-01 16:00,2025-09-06 16:00,,true
7279,BH-007279/2025,3318,SN602509602080,55,1,may khong giu duoc pin qua dem,2,TRUNG_BINH,DA_DONG,33,2025-04-18 09:45,2025-04-21 09:45,2025-04-20 00:23,false
7280,BH-007280/2026,41358,SN577949734334,11,2,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,5,2026-01-12 09:00,2026-01-15 09:00,2026-01-13 16:40,true
7281,BH-007281/2025,51855,SN860408843190,222,3,khách báo cắm sạc máy nóng bất thường xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,3,2025-08-17 12:45,2025-08-20 12:45,2025-08-18 11:02,false
7282,BH-007282/2025,7081,SN613520050769,139,3,cam sac khong vao dien da thu khoi dong lai khong duoc,3,TRUNG_BINH,DA_DONG,22,2025-06-06 16:30,2025-06-09 16:30,2025-06-09 07:11,true
7283,BH-007283/2025,5270,SN901110923583,140,3,may bi loa ngoài rè không nghe rõ xảy ra sau khi rơi,6,TRUNG_BINH,DA_DONG,3,2025-02-07 17:30,2025-02-10 17:30,2025-02-13 21:53,true
7284,BH-007284/2025,42179,SN495629002581,304,3,may bi man hinh den khong len da thu khoi dong lai khong duoc,1,CAO,DA_DONG,22,2025-03-24 08:15,2025-03-25 08:15,2025-03-24 18:59,true
7285,BH-007285/2024,31794,SN452519663367,290,5,khách báo máy rơi vào nước không lên nguồn máy còn bảo hành,5,CAO,DA_DONG,17,2024-09-02 16:00,2024-09-03 16:00,2024-09-03 03:39,true
7286,BH-007286/2025,14159,SN754212433579,121,2,kh nói màn hình nứt sau khi rơi đã thử khởi động lại không được,1,TRUNG_BINH,DA_DONG,12,2025-07-18 17:15,2025-07-21 17:15,2025-07-21 05:39,false
7287,BH-007287/2025,35424,SN813552298842,41,1,tinh trang: wifi khong ket noi duoc sau cap nhat moi bi 2 ngay nay,4,THAP,DA_DONG,20,2025-05-30 14:00,2025-06-04 14:00,2025-06-02 20:02,true
7288,BH-007288/2026,32526,SN140591125459,70,1,khách báo màn hình bị hở sáng viền dưới xảy ra sau khi rơi,1,CAO,DA_DONG,33,2026-04-06 17:45,2026-04-07 17:45,2026-04-07 01:12,true
7289,BH-007289/2025,45384,SN467916332331,289,4,may bi pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,2,TRUNG_BINH,DA_DONG,4,2025-12-30 14:45,2026-01-02 14:45,2026-01-01 20:38,true
7290,BH-007290/2026,38371,SN864564427368,189,2,cắm sạc báo lỗi phụ kiện xảy ra sau khi rơi,3,TRUNG_BINH,DANG_XU_LY,8,2026-02-20 08:45,2026-02-23 08:45,,true
7291,BH-007291/2025,21133,SN897543895753,113,6,khách báo màn hình bị ám vàng một góc,1,CAO,DA_DONG,11,2025-03-19 14:45,2025-03-20 14:45,2025-03-20 07:16,true
7292,BH-007292/2025,41811,SN681848506111,154,6,khách hàng phản ánh pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,18,2025-08-09 15:30,2025-08-12 15:30,2025-08-11 16:42,true
7293,BH-007293/2025,11936,SN215399005998,147,5,khách hàng phản ánh chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,3,TRUNG_BINH,DANG_XU_LY,7,2025-12-07 09:00,2025-12-10 09:00,,false
7294,BH-007294/2026,27136,SN781634895564,318,6,khach hang phan anh cam ung cho duoc cho khong da thu khoi dong lai khong duoc,1,CAO,DA_DONG,28,2026-01-23 17:00,2026-01-24 17:00,2026-01-24 08:47,true
7295,BH-007295/2026,29409,SN268258812357,224,2,khách hàng phản ánh điểm chết trên màn hình,1,THAP,DA_PHAN_CONG,12,2026-06-29 09:15,2026-07-04 09:15,,true
7296,BH-007296/2026,33528,SN264779994235,166,4,pin tut rat nhanh dung 2 tieng da het moi bi 2 ngay nay,2,THAP,DA_DONG,2,2026-01-25 12:45,2026-01-30 12:45,2026-01-29 07:30,true
7297,BH-007297/2025,4157,SN142468410484,190,5,kh nói màn hình bị hở sáng viền dưới khách chưa từng sửa ở đâu,1,CAO,DA_DONG,24,2025-09-08 13:45,2025-09-09 13:45,2025-09-08 20:25,true
7298,BH-007298/2026,36060,SN647891569776,110,2,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,29,2026-01-23 13:15,2026-01-26 13:15,2026-01-25 11:59,true
7299,BH-007299/2025,16169,SN964091288325,96,6,màn hình bị sọc dọc khách chưa từng sửa ở đâu,1,CAO,DA_DONG,11,2025-12-11 10:30,2025-12-12 10:30,2025-12-11 20:52,true
7300,BH-007300/2025,3710,SN814231584149,141,4,kh nói cảm ứng chỗ được chỗ không mới bị 2 ngày nay,1,CAO,DANG_XU_LY,2,2025-04-06 13:30,2025-04-07 13:30,,true
7301,BH-007301/2025,11113,SN466178422588,131,5,khách báo màn hình bị sọc dọc máy còn bảo hành,1,CAO,DA_DONG,17,2025-03-30 12:00,2025-03-31 12:00,2025-03-30 19:03,true
7302,BH-007302/2026,464,SN428064149398,267,4,khách hàng phản ánh máy rơi vào nước không lên nguồn bị từ tuần trước,5,CAO,DA_DONG,15,2026-08-08 14:15,2026-08-09 14:15,2026-08-09 05:25,true
7303,BH-007303/2025,18617,SN108285131359,279,4,tình trạng: màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,CAO,DA_DONG,16,2025-09-05 14:15,2025-09-06 14:15,2025-09-05 23:35,false
7304,BH-007304/2025,29555,SN705818528651,254,5,khách báo cắm sạc máy nóng bất thường xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,7,2025-09-03 17:45,2025-09-06 17:45,2025-09-04 14:37,true
7305,BH-007305/2026,22657,SN529875315278,268,1,may bi không nhận sim mới bị 2 ngày nay,6,TRUNG_BINH,DA_DONG,33,2026-06-10 16:15,2026-06-13 16:15,2026-06-18 05:25,true
7306,BH-007306/2026,14249,SN273227124297,208,6,khach bao may treo logo khong vao duoc he dieu hanh khach chua tung sua o dau,4,THAP,DA_DONG,11,2026-06-12 14:30,2026-06-17 14:30,2026-06-15 20:22,false
7307,BH-007307/2025,46962,SN769819609703,257,1,KH NÓI ĐIỂM CHẾT TRÊN MÀN HÌNH KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,1,CAO,DA_DONG,33,2025-09-23 08:30,2025-09-24 08:30,2025-09-23 15:51,true
7308,BH-007308/2025,29474,SN874402627976,84,3,may bi may vao nuoc man hinh loang o moi bi 2 ngay nay,5,CAO,DA_DONG,38,2025-01-12 17:00,2025-01-13 17:00,2025-01-13 00:48,true
7309,BH-007309/2025,34289,SN472196017940,100,2,may bi sạc đầy nhưng dùng 30 phút là sập nguồn mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,30,2025-01-24 09:45,2025-01-27 09:45,2025-02-01 00:42,true
7310,BH-007310/2025,35572,SN692287135572,209,5,tình trạng: cắm sạc không vào điện máy còn bảo hành,3,TRUNG_BINH,DA_DONG,35,2025-02-06 09:00,2025-02-09 09:00,2025-02-08 18:34,false
7311,BH-007311/2025,11616,SN467025121812,235,3,kh noi dinh nuoc bien may nong va tat bi tu tuan truoc,5,CAO,DA_DONG,36,2025-08-07 17:15,2025-08-08 17:15,2025-08-08 14:20,false
7312,BH-007312/2024,42951,SN880143881335,139,4,tình trạng: sạc vào nhưng không nhận cáp đã thử khởi động lại không được,3,TRUNG_BINH,DA_DONG,4,2024-09-20 09:15,2024-09-23 09:15,2024-09-21 09:35,true
7313,BH-007313/2025,17555,SN216538994934,23,5,kh nói máy chạy chậm giật lag sau khi cập nhật xảy ra sau khi rơi,4,THAP,HOAN_TAT,31,2025-02-02 15:30,2025-02-07 15:30,,true
7314,BH-007314/2026,2109,SN547581383071,134,4,khách báo máy có tiếng kêu lạ bên trong mới bị 2 ngày nay,6,TRUNG_BINH,DA_DONG,6,2026-07-17 08:30,2026-07-20 08:30,2026-07-22 23:49,false
7315,BH-007315/2025,23705,SN370393006120,217,1,kh nói wifi không kết nối được sau cập nhật khách chưa từng sửa ở đâu,4,THAP,DA_DONG,33,2025-03-17 16:00,2025-03-22 16:00,2025-03-19 23:46,true
7316,BH-007316/2025,21128,SN981085866484,8,3,tình trạng: ứng dụng tự thoát liên tục mới bị 2 ngày nay,4,TRUNG_BINH,HOAN_TAT,3,2025-03-10 10:45,2025-03-13 10:45,,true
7317,BH-007317/2025,28123,SN625505663117,33,2,may bi cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,3,TRUNG_BINH,DA_DONG,5,2025-08-08 13:45,2025-08-11 13:45,2025-08-09 13:05,true
7318,BH-007318/2025,38594,SN608427592534,66,1,may bi cổng sạc bám bụi không tiếp xúc bị từ tuần trước,3,CAO,DA_DONG,1,2025-09-13 15:00,2025-09-14 15:00,2025-09-14 02:43,true
7319,BH-007319/2025,28835,SN900178159279,310,2,KHÁCH HÀNG PHẢN ÁNH MÁY PHỒNG PIN CẤN MÀN HÌNH MÁY CÒN BẢO HÀNH,2,TRUNG_BINH,DA_DONG,30,2025-04-07 17:45,2025-04-10 17:45,2025-04-13 14:15,true
7320,BH-007320/2025,13892,SN624851114874,52,1,TÌNH TRẠNG: MÁY TỰ TẮT KHI CÒN 30% PIN BỊ TỪ TUẦN TRƯỚC,2,TRUNG_BINH,DA_DONG,33,2025-10-29 10:30,2025-11-01 10:30,2025-11-01 01:14,true
7321,BH-007321/2025,6535,SN632702127221,19,3,khách báo màn hình bị hở sáng viền dưới,1,CAO,DA_DONG,3,2025-04-02 11:15,2025-04-03 11:15,2025-04-03 21:04,true
7322,BH-007322/2025,23063,SN414657321319,244,3,khách báo sạc vào nhưng không nhận cáp mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,19,2025-07-12 15:45,2025-07-15 15:45,2025-07-13 12:57,true
7323,BH-007323/2025,46317,SN580444214097,202,6,khách hàng phản ánh sạc rất chậm mất cả đêm đã thử khởi động lại không được,3,TRUNG_BINH,DA_DONG,10,2025-08-24 10:45,2025-08-27 10:45,2025-08-28 17:10,false
7324,BH-007324/2026,51304,SN977313041941,128,6,may bi pin nong bat thuong khi dung khach chua tung sua o dau,2,TRUNG_BINH,DA_DONG,10,2026-02-15 09:00,2026-02-18 09:00,2026-02-16 04:41,true
7325,BH-007325/2026,49470,SN506533341431,189,5,máy tự tắt khi còn 30% pin khách chưa từng sửa ở đâu,2,TRUNG_BINH,CHO_LINH_KIEN,35,2026-08-09 09:45,2026-08-12 09:45,,true
7326,BH-007326/2024,39569,SN495982098469,226,5,may bi cong sac bam bui khong tiep xuc xay ra sau khi roi,3,TRUNG_BINH,CHO_LINH_KIEN,17,2024-11-09 13:00,2024-11-12 13:00,,true
7327,BH-007327/2025,8610,SN739103744607,49,1,cảm ứng loạn không bấm được xảy ra sau khi rơi,1,CAO,DA_DONG,33,2025-11-29 15:00,2025-11-30 15:00,2025-11-30 01:15,true
7328,BH-007328/2025,7400,SN839679284242,300,4,may bi quên mật khẩu không mở được máy bị từ tuần trước,4,THAP,DA_DONG,4,2025-10-02 17:45,2025-10-07 17:45,2025-10-04 22:22,true
7329,BH-007329/2026,17798,SN815997103969,313,5,khách hàng phản ánh camera mở lên bị đen màn khách chưa từng sửa ở đâu,4,THAP,CHO_LINH_KIEN,9,2026-07-23 14:15,2026-07-28 14:15,,true
7330,BH-007330/2025,48095,SN904663524026,291,4,khách báo báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,6,2025-05-22 12:00,2025-05-25 12:00,2025-05-25 04:56,false
7331,BH-007331/2026,49803,SN783940712477,288,3,may bi điểm chết trên màn hình xảy ra sau khi rơi,1,TRUNG_BINH,DA_DONG,38,2026-05-23 13:00,2026-05-26 13:00,2026-05-26 21:47,true
7332,BH-007332/2026,37090,SN429864722532,193,5,KHÁCH HÀNG PHẢN ÁNH ĐIỂM CHẾT TRÊN MÀN HÌNH BỊ TỪ TUẦN TRƯỚC,1,CAO,DA_DONG,9,2026-08-05 16:15,2026-08-06 16:15,2026-08-06 04:52,true
7333,BH-007333/2026,7171,SN798120850152,312,2,khách báo màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,CAO,DA_DONG,12,2026-06-10 16:45,2026-06-11 16:45,2026-06-11 08:25,false
7334,BH-007334/2025,34200,SN881424808365,156,1,tình trạng: sạc vào nhưng không nhận cáp,3,TRUNG_BINH,DA_DONG,33,2025-01-15 12:30,2025-01-18 12:30,2025-01-17 20:59,true
7335,BH-007335/2025,53984,SN221799986980,202,5,khách báo loa ngoài rè không nghe rõ,6,TRUNG_BINH,DA_DONG,35,2025-12-07 17:30,2025-12-10 17:30,2025-12-12 18:19,true
7336,BH-007336/2024,26445,SN640874322754,185,1,tinh trang: pin sut 20% chi sau vai phut may con bao hanh,2,TRUNG_BINH,DA_DONG,20,2024-10-20 16:00,2024-10-23 16:00,2024-10-23 03:09,true
7337,BH-007337/2024,5494,SN978870428808,175,1,khach bao pin tut rat nhanh dung 2 tieng da het,2,TRUNG_BINH,DA_DONG,1,2024-11-17 10:45,2024-11-20 10:45,2024-11-20 03:04,false
7338,BH-007338/2024,38030,SN527403816422,175,6,tình trạng: máy vào nước màn hình loang ố đã thử khởi động lại không được,5,CAO,DA_DONG,28,2024-10-29 14:45,2024-10-30 14:45,2024-10-30 08:41,true
7339,BH-007339/2024,14891,SN583874139870,191,2,may bi máy không giữ được pin qua đêm mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,30,2024-11-24 14:00,2024-11-27 14:00,2024-11-25 22:42,true
