order_id,product_id,so_luong,don_gia,thanh_tien
21957,311,1,3790500,3790500
21958,298,1,6490000,6490000
21959,228,1,2241000,2241000
21960,54,1,7490000,7490000
21961,281,1,3990000,3990000
21961,83,1,25191000,25191000
21962,16,2,26590500,53181000
21963,223,1,5990000,5990000
21964,193,1,36990000,36990000
21965,19,1,10791000,10791000
21966,121,2,171000,342000
21967,11,1,36990000,36990000
21968,21,1,7990000,7990000
21969,36,1,180500,180500
21969,161,1,18040500,18040500
21970,77,1,250000,250000
21971,51,1,450000,450000
21972,233,2,250000,500000
21973,212,1,7590500,7590500
21974,42,1,9015500,9015500
21975,177,1,35140500,35140500
21976,170,1,18040500,18040500
21977,135,1,5391000,5391000
21978,5,1,7990000,7990000
21979,192,1,7191000,7191000
21980,275,1,5990000,5990000
21980,249,2,320000,640000
21981,205,1,6165500,6165500
21982,78,1,427500,427500
21982,45,1,9490000,9490000
21983,120,1,3490000,3490000
21983,225,1,27990000,27990000
21984,163,2,18990000,37980000
21984,271,1,6490000,6490000
21984,205,1,6165500,6165500
21985,243,1,18040500,18040500
21986,181,1,4491000,4491000
21986,7,1,5841000,5841000
21987,288,1,3990000,3990000
21987,257,1,11990000,11990000
21988,107,1,320000,320000
21989,212,1,7191000,7191000
21990,212,1,7990000,7990000
21991,78,1,450000,450000
21991,42,1,9490000,9490000
21992,85,1,27990000,27990000
21993,151,1,3315500,3315500
21994,86,1,18040500,18040500
21995,38,1,11390500,11390500
21996,313,1,2365500,2365500
21997,217,1,20691000,20691000
21998,64,1,18990000,18990000
21998,113,1,18040500,18040500
21998,304,1,7191000,7191000
21999,315,1,4131000,4131000
21999,29,1,237500,237500
22000,196,1,4740500,4740500
22000,200,1,27990000,27990000
22001,263,1,4990000,4990000
22002,264,2,8991000,17982000
22003,67,1,18990000,18990000
22003,231,1,33291000,33291000
22004,75,1,6165500,6165500
22005,278,1,6490000,7139000
22005,246,2,750000,1500000
22005,85,1,26590500,26590500
22006,53,1,9490000,9490000
22007,193,1,36990000,36990000
22008,19,3,10791000,32373000
22009,218,1,1890000,1890000
22010,194,1,6490000,6490000
22011,148,1,5990000,5990000
22012,290,1,17091000,17091000
22013,124,1,2990000,2990000
22013,194,1,6490000,6490000
22014,1,1,1701000,1701000
22014,12,1,27990000,27990000
22015,79,1,171000,171000
22016,190,1,2990000,2990000
22017,20,1,4590000,4590000
22017,110,1,4990000,4990000
22018,46,1,7990000,7990000
22019,117,1,11390500,11390500
22019,135,1,5990000,5990000
22020,45,1,9490000,9490000
22021,79,2,190000,380000
22021,274,1,10791000,10791000
22022,281,1,3990000,3990000
22023,175,1,2490000,2490000
22023,66,1,675000,675000
22024,81,1,6490000,6490000
22025,179,1,320000,320000
22026,119,1,108000,108000
22027,2,1,36990000,36990000
22028,104,1,17091000,17091000
22029,56,1,6490000,6490000
22030,21,1,7590500,7590500
22031,173,1,17091000,17091000
22032,253,1,1890000,1890000
22033,13,1,27990000,27990000
22034,106,1,7191000,7191000
22035,75,1,5841000,5841000
22036,252,2,225000,450000
22036,267,2,9490000,18980000
22037,211,1,6165500,6165500
22037,32,3,11990000,35970000
22038,189,1,1890000,1890000
22039,230,2,250000,500000
22039,203,1,25191000,25191000
22040,220,1,11691000,11691000
22041,59,2,4491000,8982000
22042,105,1,9015500,9015500
22043,47,1,6165500,6165500
22044,243,1,18040500,18040500
22044,223,1,5990000,5990000
22045,44,1,2691000,2691000
22046,178,1,2990000,2990000
22046,176,1,31990000,31990000
22046,5,1,7990000,7990000
22047,232,1,750000,750000
22048,277,1,6490000,6490000
22049,209,1,9990000,9990000
22050,5,1,7191000,7191000
22050,8,1,1795500,1795500
22051,13,1,27990000,27990000
22051,54,2,7490000,14980000
22052,278,1,5841000,5841000
22052,189,1,1795500,1795500
22053,56,1,6490000,6490000
22054,58,1,7490000,7490000
22054,50,1,8541000,8541000
22055,38,1,11990000,11990000
22055,262,1,750000,750000
22056,234,1,7990000,7990000
22056,181,1,4990000,4990000
22056,19,1,11990000,11990000
22057,12,1,27990000,27990000
22058,97,1,4590000,4590000
22059,36,1,190000,190000
22059,306,2,1890000,3780000
22060,176,1,31990000,31990000
22061,93,1,7590500,7590500
22061,68,1,1890000,1890000
22061,76,1,22990000,22990000
22062,61,1,750000,750000
22063,150,1,12990000,12990000
22064,268,1,450000,450000
22064,246,1,750000,750000
22064,35,1,7990000,7990000
22065,223,1,5690500,5690500
22066,189,1,1890000,1890000
22067,295,1,750000,750000
22068,81,1,5841000,5841000
22068,288,1,3790500,3790500
22069,9,3,320000,960000
22070,6,1,5990000,5990000
22071,198,1,11990000,11990000
22072,137,1,3990000,3990000
22073,27,1,12990000,12990000
22074,81,1,6490000,6490000
22075,99,1,12340500,12340500
22075,34,1,18040500,18040500
22076,225,3,27990000,83970000
22077,227,1,9990000,9990000
22078,44,1,2990000,2990000
22079,308,2,22990000,45980000
22080,262,1,750000,750000
22080,109,1,590000,590000
22081,77,1,250000,250000
22081,244,1,31990000,31990000
22082,195,1,2241000,2241000
22083,222,1,33291000,33291000
22084,79,1,190000,190000
22085,200,1,27990000,27990000
22086,177,1,36990000,36990000
22087,122,1,4990000,4990000
22088,55,1,9990000,9990000
22089,25,1,3490000,3490000
22090,190,1,2840500,2840500
22090,240,1,5690500,5690500
22091,102,1,2490000,2490000
22092,28,3,4590000,13770000
22093,232,1,750000,825000
22094,265,1,31990000,31990000
22095,294,1,5990000,5990000
22096,253,1,1701000,1701000
22096,55,1,9990000,9990000
22097,314,1,26590500,26590500
22098,159,1,12990000,12990000
22099,151,3,3490000,10470000
22100,265,1,30390500,30390500
22101,185,1,2691000,2691000
22101,120,1,3490000,3490000
22102,161,1,18040500,18040500
22102,88,1,7990000,7191000
22103,195,1,2490000,2490000
22104,24,1,6490000,6490000
22104,319,1,2990000,2990000
22105,245,1,8541000,8541000
22106,320,1,288000,288000
22106,191,3,4491000,13473000
22106,89,1,3490000,3490000
22107,34,1,18990000,18990000
22108,269,1,427500,427500
22108,275,1,5690500,6259550
22108,235,1,3315500,3315500
22109,31,1,6490000,6490000
22110,17,1,320000,320000
22111,143,1,2490000,2490000
22112,98,1,35140500,35140500
22113,144,1,4990000,4990000
22114,170,1,18040500,18040500
22115,232,1,750000,750000
22116,151,1,3490000,3490000
22117,77,1,225000,225000
22118,117,1,11990000,11990000
22119,214,2,27990000,55980000
22119,204,1,9490000,9490000
22120,191,1,4990000,4990000
22121,212,1,7191000,7191000
22122,78,2,405000,810000
22123,303,1,18990000,18990000
22124,310,3,5391000,16173000
22125,107,1,320000,320000
22126,200,1,26590500,26590500
22127,205,2,6165500,12331000
22127,214,3,27990000,83970000
22128,285,1,2365500,2365500
22129,108,1,31990000,31990000
22129,230,1,225000,225000
22129,118,2,18990000,37980000
22130,192,2,7990000,15980000
22131,235,1,3315500,3315500
22132,252,1,237500,237500
22133,280,1,4590000,4590000
22133,164,2,3990000,7980000
22133,33,1,237500,237500
22134,59,1,4990000,4990000
22134,73,1,11990000,11990000
22135,308,1,20691000,20691000
22136,199,1,33291000,33291000
22137,131,1,27990000,27990000
22138,69,1,4990000,4990000
22139,316,1,2990000,2990000
22139,12,1,27990000,27990000
22140,305,1,1890000,1890000
22141,177,1,36990000,36990000
22142,95,1,7990000,7990000
22143,254,1,7990000,7990000
22144,31,2,5841000,11682000
22144,260,1,17091000,17091000
22145,187,3,4990000,14970000
22146,226,1,18990000,18990000
22146,269,1,450000,450000
22147,251,1,25191000,25191000
22147,133,1,27990000,27990000
22147,245,1,9490000,9490000
22148,98,2,36990000,73980000
22148,272,1,8541000,8541000
22148,267,2,9490000,18980000
22149,122,1,4990000,4990000
22150,44,1,2840500,2840500
22151,5,1,7990000,7990000
22152,188,1,8991000,8991000
22153,120,1,3490000,3490000
22154,136,1,4990000,4990000
22155,168,1,27990000,27990000
22156,238,1,36990000,36990000
22157,64,1,17091000,17091000
22158,110,1,4990000,4990000
22159,11,2,33291000,66582000
22159,86,1,18040500,18040500
22160,281,1,3990000,3990000
22161,104,1,17091000,17091000
22162,275,1,5990000,5990000
22163,185,1,2691000,2691000
22163,270,1,5990000,5990000
22163,239,1,6490000,6490000
22164,277,1,6490000,6490000
22164,186,1,9490000,9490000
22165,309,1,36990000,36990000
22165,38,1,10791000,10791000
22166,301,1,3591000,3591000
22167,260,1,18990000,18990000
22168,203,1,27990000,27990000
22169,180,1,2990000,2990000
22170,256,1,590000,590000
22170,189,1,1701000,1701000
22171,19,1,11990000,11990000
22172,123,1,2365500,2365500
22173,4,1,288000,288000
22173,320,1,288000,288000
22174,36,1,180500,180500
22175,254,3,7590500,22771500
22176,260,1,18990000,18990000
22177,310,1,5391000,5391000
22178,94,1,5391000,5391000
22178,53,1,9015500,9015500
22179,174,1,4990000,4990000
22180,299,1,3490000,3490000
22181,315,1,4131000,4131000
22182,135,1,5391000,5391000
22183,233,1,250000,250000
22184,193,3,33291000,99873000
22184,121,1,190000,190000
22184,175,1,2490000,2490000
22185,206,1,590000,590000
22185,28,1,4360500,4360500
22186,22,1,4990000,4990000
22187,29,1,237500,237500
22188,275,2,5990000,11980000
22188,204,1,8541000,8541000
22189,257,1,11990000,11990000
22190,131,1,27990000,27990000
22191,220,1,12990000,12990000
22192,266,3,108000,324000
22193,7,1,5841000,5841000
22194,150,1,12990000,12990000
22195,225,1,27990000,27990000
22195,256,1,590000,590000
22195,94,1,5990000,5990000
22196,125,1,6490000,6490000
22197,78,1,450000,450000
22198,151,1,3490000,3490000
22198,225,1,27990000,27990000
22199,124,1,2990000,2990000
22199,148,1,5690500,5690500
22199,163,1,18990000,18990000
22200,249,1,288000,288000
22201,96,1,2990000,2990000
22202,110,1,4491000,4491000
22202,31,1,6490000,6490000
22203,281,1,3790500,3790500
22204,192,2,7191000,14382000
22204,190,1,2840500,2840500
22205,185,1,2990000,2990000
22206,41,1,190000,190000
22207,305,2,1795500,3591000
22207,16,1,26590500,26590500
22208,41,1,180500,180500
22209,146,1,5990000,5990000
22209,2,1,36990000,36990000
22210,107,1,320000,320000
22211,146,1,5990000,5990000
22212,192,1,7990000,7990000
22213,105,1,8541000,8541000
22214,315,1,4360500,4360500
22215,178,1,2990000,2990000
22216,229,1,225000,225000
22217,210,1,6490000,6490000
22218,144,1,4740500,4740500
22219,62,1,27990000,27990000
22220,207,1,3990000,3990000
22221,127,1,6490000,6490000
22222,161,1,18990000,18990000
22222,180,1,2990000,2990000
22223,8,1,1890000,1890000
22224,286,1,3141000,3141000
22225,175,1,2490000,2490000
22225,234,1,7990000,7990000
22226,18,1,9490000,9490000
22227,68,3,1890000,5670000
22227,292,1,6490000,6490000
22228,134,1,6490000,6490000
22229,17,1,304000,304000
22230,46,1,7990000,7990000
22230,7,1,6490000,6490000
22231,134,2,6165500,12331000
22231,219,1,7191000,7191000
22232,151,1,3315500,3315500
22232,285,1,2490000,2490000
22233,175,1,2241000,2241000
22233,206,1,590000,590000
22234,112,1,25191000,25191000
22234,162,1,17091000,17091000
22235,176,2,30390500,60781000
22236,281,1,3591000,3591000
22236,239,1,6490000,6490000
22237,220,1,12990000,12990000
22238,138,3,7490000,22470000
22238,244,1,28791000,28791000
22239,94,1,5990000,5990000
22240,227,1,8991000,8991000
22240,199,1,36990000,36990000
22241,126,1,5990000,5990000
22242,26,1,31990000,31990000
22243,93,1,7590500,7590500
22244,42,1,9015500,9015500
22245,80,1,9015500,9015500
22246,25,3,3490000,10470000
22247,182,2,36990000,73980000
22247,270,1,5690500,5690500
22247,165,1,6490000,6490000
22248,106,1,7590500,7590500
22249,7,1,5841000,5841000
22249,231,1,36990000,36990000
22250,51,1,450000,450000
22250,297,1,8541000,8541000
22251,251,1,27990000,27990000
22252,276,1,6490000,6490000
22253,124,1,2840500,2840500
22254,178,3,2840500,8521500
22255,291,1,3490000,3490000
22255,26,2,31990000,63980000
22256,199,1,36990000,36990000
22257,259,1,36990000,36990000
22258,142,1,8541000,8541000
22258,146,1,5690500,5690500
22259,154,1,21840500,21840500
22259,144,1,4740500,4740500
22260,55,1,9990000,9990000
22261,195,1,2365500,2365500
22262,142,1,9015500,9015500
22262,27,1,12990000,12990000
22263,229,1,225000,225000
22264,67,1,18990000,18990000
22265,241,1,4131000,4131000
22266,172,1,3490000,3490000
22267,1,1,1890000,1890000
22267,101,1,18040500,18040500
22268,203,1,26590500,26590500
22268,227,1,9490500,9490500
22269,197,2,712500,1425000
22270,293,1,2691000,2691000
22271,31,1,6490000,6490000
22272,44,1,2990000,2990000
22272,250,1,190000,190000
22273,77,1,225000,225000
22274,241,1,4590000,4590000
22274,304,1,7990000,7990000
22275,132,1,4990000,4990000
22276,224,1,7990000,7990000
22276,222,1,36990000,36990000
22277,267,1,9015500,9015500
22278,165,1,6490000,6490000
22279,236,1,7990000,7990000
22280,196,1,4491000,4491000
22281,50,1,9490000,9490000
22281,91,1,4740500,4740500
22282,185,2,2840500,5681000
22283,1,2,1795500,3591000
22284,293,1,2990000,2990000
22285,216,1,3990000,3990000
22286,192,2,7990000,15980000
22287,103,1,21840500,21840500
22288,164,1,3591000,3591000
22289,38,1,11990000,11990000
22290,43,1,9490000,9490000
22291,173,1,18990000,18990000
22292,313,1,2490000,2490000
22292,138,1,7490000,7490000
22292,198,1,11990000,11990000
22293,140,1,4491000,4491000
22294,91,1,4990000,4990000
22294,205,1,6490000,6490000
22294,218,1,1890000,1890000
22295,254,1,7990000,7990000
22295,2,1,35140500,35140500
22295,46,1,7990000,7990000
22296,169,1,3490000,3490000
22297,258,1,5990000,5990000
22297,224,1,7990000,7990000
22298,185,1,2691000,2691000
22299,187,1,4990000,4990000
22299,102,2,2365500,4731000
22300,69,1,4491000,4491000
22300,16,3,27990000,83970000
22301,150,2,11691000,23382000
22302,286,1,3490000,3490000
22303,298,2,6490000,12980000
22304,5,3,7191000,21573000
22304,284,1,2691000,2691000
22305,260,1,18990000,18990000
22306,137,1,3990000,3990000
22307,158,1,2840500,2840500
22308,309,1,36990000,40689000
22309,268,3,450000,1350000
22310,62,1,27990000,27990000
22311,294,2,5391000,10782000
22312,18,1,9490000,9490000
22312,237,1,9490000,9490000
22313,232,1,712500,712500
22313,40,3,1890000,5670000
22313,187,1,4491000,4491000
22314,16,1,25191000,25191000
22315,160,1,2990000,2990000
22315,59,1,4990000,4990000
22316,242,1,5990000,5990000
22317,15,1,4740500,4740500
22317,176,1,31990000,31990000
22317,164,1,3990000,3990000
22318,245,1,9015500,9015500
22319,210,1,6490000,6490000
22320,237,1,9490000,9490000
22320,133,1,27990000,27990000
22321,154,1,20691000,18621900
22322,181,2,4990000,9980000
22323,319,1,2691000,2691000
22324,105,1,9490000,9490000
22325,236,1,7990000,7990000
22326,280,1,4590000,4590000
22326,160,1,2840500,2840500
22326,33,2,250000,500000
22327,185,1,2990000,2990000
22328,111,1,7490000,7490000
22329,28,1,4590000,4590000
22330,103,1,22990000,22990000
22331,181,2,4990000,9980000
22332,225,1,27990000,27990000
22333,42,1,9490000,9490000
22334,307,1,3141000,3141000
22335,113,1,18040500,18040500
22336,245,1,9490000,9490000
22336,240,2,5990000,11980000
22337,215,1,27990000,27990000
22338,20,1,4590000,4590000
22338,195,1,2490000,2490000
22339,116,1,17091000,17091000
22340,172,1,3490000,3490000
22340,85,1,27990000,27990000
22341,214,1,27990000,27990000
22341,270,1,5990000,5990000
22341,169,1,3490000,3490000
22342,97,1,4131000,4131000
22343,188,1,8991000,8991000
22344,303,1,18990000,18990000
22345,262,3,675000,2025000
22346,243,1,17091000,17091000
22346,74,1,5990000,5990000
22347,148,1,5990000,5990000
22348,125,1,6490000,6490000
22348,134,1,6165500,6165500
22349,65,1,18990000,18990000
22350,85,3,25191000,75573000
22351,296,1,22990000,22990000
22352,174,1,4491000,4491000
22353,241,1,4590000,4590000
22354,185,1,2990000,2990000
22354,79,1,190000,190000
22355,239,1,6490000,6490000
22356,296,1,22990000,22990000
22357,60,1,11390500,11390500
22357,88,1,7990000,7990000
22358,253,1,1795500,1795500
22359,278,1,6490000,6490000
22360,296,1,21840500,21840500
22360,312,1,4740500,4740500
22361,10,1,6165500,6165500
22361,36,2,190000,380000
22362,311,1,3790500,3790500
22363,144,1,4740500,4740500
22363,269,3,427500,1282500
22364,191,1,4491000,4491000
22365,2,1,36990000,36990000
22366,95,1,7990000,7990000
22367,44,1,2990000,2990000
22368,120,2,3490000,6980000
22369,274,1,11990000,11990000
22370,124,2,2990000,5980000
22371,197,1,712500,641250
22372,51,3,450000,1350000
22373,36,1,190000,190000
22374,159,1,12990000,14289000
22374,123,1,2490000,2490000
22375,309,1,36990000,36990000
22376,100,3,9990000,29970000
22376,283,1,9490000,9490000
22376,191,1,4990000,4990000
22377,108,2,31990000,63980000
22378,46,1,7590500,7590500
22378,52,1,190000,190000
22379,288,1,3990000,3990000
22379,85,1,27990000,27990000
22380,8,1,1795500,1795500
22381,97,1,4590000,4590000
22382,24,1,5841000,5841000
22383,132,1,4990000,4990000
22384,155,1,25191000,25191000
22384,274,2,11390500,22781000
22384,171,1,2241000,2241000
22385,169,3,3141000,9423000
22386,292,1,5841000,5841000
22387,262,1,750000,750000
22387,295,1,750000,750000
22388,174,1,4990000,4990000
22389,230,1,225000,225000
22390,174,2,4990000,9980000
22391,158,1,2990000,2990000
22392,265,1,28791000,28791000
22392,168,1,25191000,25191000
22393,241,1,4360500,4360500
22393,277,1,6490000,6490000
22394,30,1,6165500,6165500
22395,102,1,2241000,2241000
22396,109,1,560500,560500
22397,57,1,35140500,35140500
22397,209,1,9990000,9990000
22397,226,1,18990000,18990000
22398,212,1,7191000,7191000
22398,309,1,33291000,33291000
22399,200,1,26590500,26590500
22399,173,1,18990000,18990000
22399,76,1,22990000,22990000
22400,79,1,190000,190000
22401,16,1,27990000,27990000
22401,281,2,3591000,7182000
22401,214,1,27990000,27990000
22402,222,2,36990000,73980000
22403,24,1,6165500,6165500
22404,224,1,7191000,7191000
22405,317,1,31990000,31990000
22405,70,1,1890000,1890000
22406,9,1,320000,320000
22407,120,1,3141000,3141000
22408,177,1,36990000,36990000
22409,315,1,4131000,4131000
22410,286,1,3315500,3315500
22411,97,1,4590000,4590000
22412,181,1,4990000,4990000
22413,231,1,35140500,35140500
22414,132,1,4990000,4990000
22414,79,3,190000,570000
22415,142,1,9490000,9490000
22415,15,1,4740500,4740500
22415,171,1,2490000,2490000
22416,102,1,2241000,2241000
22417,320,1,304000,304000
22417,130,3,7115500,21346500
22417,176,1,31990000,31990000
22418,234,2,7590500,15181000
22418,147,1,10791000,10791000
22419,238,1,36990000,36990000
22420,129,1,2691000,2691000
22421,286,1,3315500,3315500
22421,17,1,320000,320000
22421,258,1,5690500,5690500
22422,154,1,20691000,20691000
22422,42,2,9015500,18031000
22422,143,1,2490000,2490000
22423,118,1,18990000,18990000
22424,95,1,7990000,7990000
22424,137,1,3790500,3790500
22425,14,1,225000,225000
22426,178,1,2691000,2691000
22426,289,1,11990000,11990000
22427,57,1,36990000,36990000
22428,273,1,10791000,10791000
22429,191,1,4990000,4990000
22429,197,1,750000,750000
22430,263,2,4990000,9980000
22431,134,1,6490000,6490000
22432,179,1,304000,304000
22433,304,1,7191000,7191000
22433,194,1,6165500,6165500
22434,169,1,3490000,3490000
22434,209,2,9990000,19980000
22435,214,1,25191000,25191000
